UUID;Version;Name;Kategorie;Konformität;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET
d7b3f8d3-5f65-48c5-b2dd-9c7258546ee3;00.00.008;Tor - Teckentrup GmbH & Co. KG - Schiebetor;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl';'EN 15804';representative dataset;1;qm;9b1daa9b-d84a-4c0f-b93f-1994af4c5516;Tor - Teckentrup GmbH & Co. KG - Schiebetor;;125;;;;;;C1;1,57;4,4E-14;0,000283;0,00446;0,000418;0,0000005;16,89;11,44;0;11,44;28,42;0;28,42;0;0;0;0,0135;1,36E-08;0,0207;0,00458;0;0;0;0;0
d7b3f8d3-5f65-48c5-b2dd-9c7258546ee3;00.00.008;Tor - Teckentrup GmbH & Co. KG - Schiebetor;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl';'EN 15804';representative dataset;1;qm;9b1daa9b-d84a-4c0f-b93f-1994af4c5516;Tor - Teckentrup GmbH & Co. KG - Schiebetor;;125;;;;;;C2;0,66;1,1E-16;-0,00171;0,00384;0,000981;5,13E-08;9,03;0,53;0;0,53;9,06;0;9,06;0;0;0;0,000888;0,000000506;0,000736;0,0000123;0;0;0;0;0
d7b3f8d3-5f65-48c5-b2dd-9c7258546ee3;00.00.008;Tor - Teckentrup GmbH & Co. KG - Schiebetor;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl';'EN 15804';representative dataset;1;qm;9b1daa9b-d84a-4c0f-b93f-1994af4c5516;Tor - Teckentrup GmbH & Co. KG - Schiebetor;;125;;;;;;C3;0,0578;1,62E-15;0,0000104;0,000164;0,0000154;1,84E-08;0,62;0,42;0;0,42;5,08;-4,04;1,04;0;0;0;0,000496;5E-10;0,000761;0,000168;0;74,42;0;0;0
d7b3f8d3-5f65-48c5-b2dd-9c7258546ee3;00.00.008;Tor - Teckentrup GmbH & Co. KG - Schiebetor;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl';'EN 15804';representative dataset;1;qm;9b1daa9b-d84a-4c0f-b93f-1994af4c5516;Tor - Teckentrup GmbH & Co. KG - Schiebetor;;125;;;;;;C4;1,57;5,4E-15;0,000436;0,00573;0,000687;0,000000341;12,92;1,7;0;1,7;19,99;-6,6;13,39;0;0;0;0,00486;0,000000225;61,33;0,000185;0;0;0;1,14;2,05
d7b3f8d3-5f65-48c5-b2dd-9c7258546ee3;00.00.008;Tor - Teckentrup GmbH & Co. KG - Schiebetor;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl';'EN 15804';representative dataset;1;qm;9b1daa9b-d84a-4c0f-b93f-1994af4c5516;Tor - Teckentrup GmbH & Co. KG - Schiebetor;;125;;;;;;D;-119,38;-3,29E-13;-0,0318;-0,26;-0,0255;-0,00591;-1160,42;-98,83;0;-98,83;-1225,69;0;-1225,69;0;0;0;-0,15;-0,000000733;-1,54;-0,026;;;;;
ab11dcf1-748d-4430-a676-2577f1436b3d;00.00.008;Abstandhalter - Ensinger GmbH - Thermix TX Pro;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;9199efbf-a0d8-4735-b2d0-30bf74850194;Abstandhalter - Ensinger GmbH - Thermix TX Pro;;;3970,5;;;0,064;;A1-A3;2,4;1,8E-12;0,000625;0,00492;0,000686;0,00000117;51,94;9,25;1,6;10,85;43,82;11,44;55,26;0;7,16E-11;9,07E-10;0,0109;6,97E-08;0,0312;0,00132;0;0;0;0,58;1,12
ab11dcf1-748d-4430-a676-2577f1436b3d;00.00.008;Abstandhalter - Ensinger GmbH - Thermix TX Pro;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;9199efbf-a0d8-4735-b2d0-30bf74850194;Abstandhalter - Ensinger GmbH - Thermix TX Pro;;;3970,5;;;0,064;;C3;0,0576;2,56E-13;0,0000102;0,000164;0,0000153;3,06E-08;0,61;0,4;0;0,4;1,05;0;1,05;0;0;0;0,000539;4,94E-10;0,000742;0,000174;0;0,4;0;0;0
ab11dcf1-748d-4430-a676-2577f1436b3d;00.00.008;Abstandhalter - Ensinger GmbH - Thermix TX Pro;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;9199efbf-a0d8-4735-b2d0-30bf74850194;Abstandhalter - Ensinger GmbH - Thermix TX Pro;;;3970,5;;;0,064;;C4;1,56;1,86E-14;0,0000108;0,000108;0,0000224;9,56E-09;0,17;0,033;0;0,033;11,59;-11,38;0,21;0;0;0;0,00338;4,78E-10;0,1;0,0000129;0;0;0;3,33;5,93
ab11dcf1-748d-4430-a676-2577f1436b3d;00.00.008;Abstandhalter - Ensinger GmbH - Thermix TX Pro;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;9199efbf-a0d8-4735-b2d0-30bf74850194;Abstandhalter - Ensinger GmbH - Thermix TX Pro;;;3970,5;;;0,064;;D;-1;-1,88E-12;-0,000183;-0,00182;-0,000194;-0,000000271;-12,88;-3,17;0;-3,17;-16,16;0;-16,16;0;0;0;-0,00415;-7,13E-09;-0,00809;-0,0013;;;;;
fc1cd6bc-43e7-467b-a614-65474528a266;00.00.006;Abstandhalter - Ensinger GmbH - Thermix Low Psi RE;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;e9b8ea7e-e3bb-4dbd-8061-015d705e325b;Abstandhalter - Ensinger GmbH - Thermix Low Psi RE;;;1205,2;;;0,052;;A1-A3;1,91;1,31E-12;0,000392;0,00684;0,000683;0,0000357;21,31;11,69;1,6;13,29;11,27;12,79;24,06;0,57;7,16E-11;9,07E-10;0,00783;5,19E-08;0,1;0,00109;0;0;0;0,58;1,12
fc1cd6bc-43e7-467b-a614-65474528a266;00.00.006;Abstandhalter - Ensinger GmbH - Thermix Low Psi RE;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;e9b8ea7e-e3bb-4dbd-8061-015d705e325b;Abstandhalter - Ensinger GmbH - Thermix Low Psi RE;;;1205,2;;;0,052;;C3;0,0576;2,56E-13;0,0000102;0,000164;0,0000153;3,06E-08;0,61;0,4;0;0,4;1,05;0;1,05;0;0;0;0,000539;4,94E-10;0,000742;0,000174;0;0;0;0;0
fc1cd6bc-43e7-467b-a614-65474528a266;00.00.006;Abstandhalter - Ensinger GmbH - Thermix Low Psi RE;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;e9b8ea7e-e3bb-4dbd-8061-015d705e325b;Abstandhalter - Ensinger GmbH - Thermix Low Psi RE;;;1205,2;;;0,052;;C4;1,76;2,21E-14;0,0000145;0,000152;0,0000293;1,27E-08;0,26;0,0456;0;0,0456;1,38;-1,08;0,3;0;0;0;0,0038;1,74E-09;0,44;0,0000155;0;0;0;3,73;6,64
fc1cd6bc-43e7-467b-a614-65474528a266;00.00.006;Abstandhalter - Ensinger GmbH - Thermix Low Psi RE;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;e9b8ea7e-e3bb-4dbd-8061-015d705e325b;Abstandhalter - Ensinger GmbH - Thermix Low Psi RE;;;1205,2;;;0,052;;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
7d08d67b-f4e2-4a53-9672-f3b498bfd045;00.00.006;Abstandhalter - Ensinger GmbH - Thermix Low Psi;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;f7f94af0-db03-45f1-987c-2baad9d0606d;Abstandhalter - Ensinger GmbH - Thermix Low Psi;;;1205,2;;;0,052;;A1-A3;3,06;2,24E-12;0,000784;0,00919;0,000946;0,000036;63,63;12,72;1,6;14,32;55,11;12,79;67,91;0;7,16E-11;9,07E-10;0,0143;9,59E-08;0,11;0,00169;0;0;0;0,58;1,12
7d08d67b-f4e2-4a53-9672-f3b498bfd045;00.00.006;Abstandhalter - Ensinger GmbH - Thermix Low Psi;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;f7f94af0-db03-45f1-987c-2baad9d0606d;Abstandhalter - Ensinger GmbH - Thermix Low Psi;;;1205,2;;;0,052;;C3;0,0576;2,56E-13;0,0000102;0,000164;0,0000153;3,06E-08;0,61;0,4;0;0,4;1,05;0;1,05;0;0;0;0,000539;4,94E-10;0,000742;0,000174;0;0;0;0;0
7d08d67b-f4e2-4a53-9672-f3b498bfd045;00.00.006;Abstandhalter - Ensinger GmbH - Thermix Low Psi;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;f7f94af0-db03-45f1-987c-2baad9d0606d;Abstandhalter - Ensinger GmbH - Thermix Low Psi;;;1205,2;;;0,052;;C4;1,76;2,21E-14;0,0000145;0,000152;0,0000293;1,27E-08;0,26;0,0456;0;0,0456;13,03;-12,73;0,3;0;0;0;0,0038;1,74E-09;0,44;0,0000155;0;0;0;3,73;6,64
7d08d67b-f4e2-4a53-9672-f3b498bfd045;00.00.006;Abstandhalter - Ensinger GmbH - Thermix Low Psi;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;f7f94af0-db03-45f1-987c-2baad9d0606d;Abstandhalter - Ensinger GmbH - Thermix Low Psi;;;1205,2;;;0,052;;D;-0,87;-1,91E-12;-0,000115;-0,00147;-0,000159;-0,000000248;-11,96;-2,97;0;-2,97;-15,25;0;-15,25;0;0;0;-0,00405;-6,22E-09;-0,00658;-0,0013;;;;;
123f3c25-c4f5-49ab-b5af-e5bd6946345f;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c691feef-374f-4b8d-9dd5-a37e44717bf4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;;5,8;;0,06;;;;A1-A3;23;6,82E-10;0,00336;0,035;0,00571;0,0000745;471;74,3;0,05;74,4;352;148;500;0,99;0;0;0,12;0,000000877;0,45;0,0113;0;0;0;0;0
123f3c25-c4f5-49ab-b5af-e5bd6946345f;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c691feef-374f-4b8d-9dd5-a37e44717bf4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;;5,8;;0,06;;;;A4;0,047;1,25E-15;-0,00000122;0,0000399;0,00000887;4,93E-09;0,62;0,043;0;0,043;0,62;0;0,62;0;0;0;0,000049;3,97E-08;0,0000488;0,000000982;0;0;0;0;0
123f3c25-c4f5-49ab-b5af-e5bd6946345f;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c691feef-374f-4b8d-9dd5-a37e44717bf4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;;5,8;;0,06;;;;A5;0,054;7,01E-16;0,00000038;0,00000404;0,000000843;3,74E-10;0,00605;0,052;-0,05;0,00118;0,69;-0,68;0,00727;0;0;0;0,000121;5,79E-12;0,000165;0,000000485;0;0;0;0,11;0,2
123f3c25-c4f5-49ab-b5af-e5bd6946345f;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c691feef-374f-4b8d-9dd5-a37e44717bf4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;;5,8;;0,06;;;;C2;0,046;1,23E-15;-0,0000012;0,0000393;0,00000874;4,86E-09;0,61;0,042;0;0,042;0,61;0;0,61;0;0;0;0,0000483;3,91E-08;0,0000481;0,000000967;0;0;0;0;0
123f3c25-c4f5-49ab-b5af-e5bd6946345f;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c691feef-374f-4b8d-9dd5-a37e44717bf4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;;5,8;;0,06;;;;C3;16,2;1,42E-09;0,00011;0,00116;0,000223;0,000000233;3,33;0,41;0;0,41;151;-147;3,83;0;0;0;0,032;1,21E-09;0,037;0,0002;0;0,21;0;26,1;46,6
123f3c25-c4f5-49ab-b5af-e5bd6946345f;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c691feef-374f-4b8d-9dd5-a37e44717bf4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 60 mm;;5,8;;0,06;;;;D;-21,7;-2,36E-10;-0,00405;-0,032;-0,00506;-0,0000718;-453;-49,1;0;-49,1;-479;0;-479;5,14;0;0;-0,085;-0,000000422;-0,43;-0,0101;0;0;0;0;0
2c52a437-2a2b-4e44-8b2d-ba4780b768b9;00.00.004;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;a2588a88-6f52-4c2d-b280-7a8734124918;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;;5;;0,05;;;;A1-A3;20;6,8E-10;0,00293;0,03;0,00497;0,0000646;409;64,7;0,05;64,8;306;128;434;0,87;0;0;0,1;0,000000762;0,42;0,00989;0;0;0;0;0
2c52a437-2a2b-4e44-8b2d-ba4780b768b9;00.00.004;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;a2588a88-6f52-4c2d-b280-7a8734124918;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;;5;;0,05;;;;A4;0,041;1,09E-15;-0,00000106;0,0000347;0,00000772;4,29E-09;0,54;0,037;0;0,037;0,54;0;0,54;0;0;0;0,0000426;3,45E-08;0,0000425;0,000000854;0;0;0;0;0
2c52a437-2a2b-4e44-8b2d-ba4780b768b9;00.00.004;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;a2588a88-6f52-4c2d-b280-7a8734124918;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;;5;;0,05;;;;A5;0,054;7,01E-16;0,00000038;0,00000404;0,000000843;3,74E-10;0,00605;0,052;-0,05;0,00118;0,69;-0,68;0,00727;0;0;0;0,000121;5,79E-12;0,000165;0,000000485;0;0;0;0,11;0,2
2c52a437-2a2b-4e44-8b2d-ba4780b768b9;00.00.004;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;a2588a88-6f52-4c2d-b280-7a8734124918;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;;5;;0,05;;;;C2;0,04;1,07E-15;-0,00000104;0,0000341;0,00000759;4,22E-09;0,53;0,037;0;0,037;0,53;0;0,53;0;0;0;0,0000419;0,000000034;0,0000418;0,00000084;0;0;0;0;0
2c52a437-2a2b-4e44-8b2d-ba4780b768b9;00.00.004;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;a2588a88-6f52-4c2d-b280-7a8734124918;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;;5;;0,05;;;;C3;14;1,42E-09;0,0000971;0,00102;0,000195;0,000000219;3,09;0,36;0;0,36;131;-127;3,54;0;0;0;0,028;1,04E-09;0,035;0,00018;0;0,21;0;22,5;40,2
2c52a437-2a2b-4e44-8b2d-ba4780b768b9;00.00.004;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;a2588a88-6f52-4c2d-b280-7a8734124918;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 50 mm;;5;;0,05;;;;D;-18,8;-2,35E-10;-0,00352;-0,028;-0,00439;-0,0000621;-392;-43;0;-43;-414;0;-414;4,44;0;0;-0,074;-0,000000366;-0,4;-0,00883;0;0;0;0;0
845638e5-80d2-4f3d-8376-f676cd6dae20;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c3868644-9ede-4483-a0f7-feb419ab9d88;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;;4,3;;0,04;;;;A1-A3;17,4;6,79E-10;0,00256;0,027;0,00432;0,0000559;354;56,3;0,05;56,4;266;110;376;0,76;0;0;0,09;0,000000661;0,4;0,00867;0;0;0;0;0
845638e5-80d2-4f3d-8376-f676cd6dae20;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c3868644-9ede-4483-a0f7-feb419ab9d88;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;;4,3;;0,04;;;;A4;0,035;9,45E-16;-0,000000922;0,0000301;0,00000671;3,73E-09;0,47;0,032;0;0,032;0,47;0;0,47;0;0;0;0,0000371;0,00000003;0,0000369;0,000000742;0;0;0;0;0
845638e5-80d2-4f3d-8376-f676cd6dae20;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c3868644-9ede-4483-a0f7-feb419ab9d88;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;;4,3;;0,04;;;;A5;0,054;7,01E-16;0,00000038;0,00000404;0,000000843;3,74E-10;0,00605;0,052;-0,05;0,00118;0,69;-0,68;0,00727;0;0;0;0,000121;5,79E-12;0,000165;0,000000485;0;0;0;0,11;0,2
845638e5-80d2-4f3d-8376-f676cd6dae20;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c3868644-9ede-4483-a0f7-feb419ab9d88;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;;4,3;;0,04;;;;C2;0,035;9,26E-16;-0,000000904;0,0000295;0,00000658;3,65E-09;0,46;0,032;0;0,032;0,46;0;0,46;0;0;0;0,0000363;2,94E-08;0,0000362;0,000000728;0;0;0;0;0
845638e5-80d2-4f3d-8376-f676cd6dae20;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c3868644-9ede-4483-a0f7-feb419ab9d88;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;;4,3;;0,04;;;;C3;12,1;1,42E-09;0,000086;0,000906;0,00017;0,000000207;2,87;0,32;0;0,32;113;-109;3,28;0;0;0;0,024;8,95E-10;0,033;0,000163;0;0,21;0;19,4;34,5
845638e5-80d2-4f3d-8376-f676cd6dae20;00.00.003;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;c3868644-9ede-4483-a0f7-feb419ab9d88;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 40 mm;;4,3;;0,04;;;;D;-16,3;-2,34E-10;-0,00306;-0,025;-0,00381;-0,0000535;-339;-37,6;0;-37,6;-358;0;-358;3,83;0;0;-0,066;-0,000000316;-0,38;-0,00769;0;0;0;0;0
9f6fd0a4-491d-4a39-874f-6f78cae6444c;00.00.005;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;e232fdce-36db-459d-b087-9f29b3d6acb4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;;3,4;;0,03;;;;A1-A3;14;6,77E-10;0,00208;0,023;0,0035;0,0000447;283;45,5;0,05;45,6;214;87,4;301;0,62;0;0;0,074;0,000000531;0,37;0,00711;0;0;0;0;0
9f6fd0a4-491d-4a39-874f-6f78cae6444c;00.00.005;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;e232fdce-36db-459d-b087-9f29b3d6acb4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;;3,4;;0,03;;;;A4;0,028;7,62E-16;-0,000000743;0,0000243;0,00000541;3,01E-09;0,38;0,026;0;0,026;0,38;0;0,38;0;0;0;0,0000299;2,42E-08;0,0000298;0,000000599;0;0;0;0;0
9f6fd0a4-491d-4a39-874f-6f78cae6444c;00.00.005;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;e232fdce-36db-459d-b087-9f29b3d6acb4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;;3,4;;0,03;;;;A5;0,054;7,01E-16;0,00000038;0,00000404;0,000000843;3,74E-10;0,00605;0,052;-0,05;0,00118;0,69;-0,68;0,00727;0;0;0;0,000121;5,79E-12;0,000165;0,000000485;0;0;0;0,11;0,2
9f6fd0a4-491d-4a39-874f-6f78cae6444c;00.00.005;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;e232fdce-36db-459d-b087-9f29b3d6acb4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;;3,4;;0,03;;;;C2;0,028;7,43E-16;-0,000000725;0,0000237;0,00000528;2,93E-09;0,37;0,025;0;0,025;0,37;0;0,37;0;0;0;0,0000291;2,36E-08;0,000029;0,000000584;0;0;0;0;0
9f6fd0a4-491d-4a39-874f-6f78cae6444c;00.00.005;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;e232fdce-36db-459d-b087-9f29b3d6acb4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;;3,4;;0,03;;;;C3;9,58;1,42E-09;0,0000718;0,000756;0,000138;0,000000192;2,6;0,26;0;0,26;89,7;-86,7;2,94;0;0;0;0,019;7,09E-10;0,031;0,00014;0;0,21;0;15,3;27,4
9f6fd0a4-491d-4a39-874f-6f78cae6444c;00.00.005;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;'Komponenten von Fenstern und Vorhangfassaden' / 'Füllungen' / 'Transparente Füllungen';'EN 15804';specific dataset;1;qm;e232fdce-36db-459d-b087-9f29b3d6acb4;Transparente Bauelemente - Rodeca GmbH - Lichtbauelement 30 mm;;3,4;;0,03;;;;D;-13,1;-2,32E-10;-0,00247;-0,02;-0,00306;-0,0000425;-270;-30,7;0;-30,7;-285;0;-285;3,05;0;0;-0,054;-0,000000252;-0,34;-0,00623;0;0;0;0;0
4b845fc5-af4d-47b0-b47d-526bf87be262;00.00.008;Isolierprofil - Ensinger GmbH - insulbar TECATHERM 66 GF RE;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;240dd5c6-1b24-4417-9a5b-3c8f30db5e65;Isolierprofil - Ensinger GmbH - insulbar TECATHERM 66 GF RE;;;1320;;;;;A1-A3;0,76;1,65E-10;0,000213;0,00352;0,000244;0,0000229;11,78;6,7;0,22;6,92;0;13,09;13,09;0,64;1,41E-12;1,77E-11;0,00755;2,62E-08;0,0599;0,000519;0;0;0;0,0558;0,11
4b845fc5-af4d-47b0-b47d-526bf87be262;00.00.008;Isolierprofil - Ensinger GmbH - insulbar TECATHERM 66 GF RE;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;240dd5c6-1b24-4417-9a5b-3c8f30db5e65;Isolierprofil - Ensinger GmbH - insulbar TECATHERM 66 GF RE;;;1320;;;;;C3;0,0576;2,56E-13;0,0000102;0,000164;0,0000153;3,06E-08;0,61;0,48;0;0,48;16,01;-14,08;1,93;0;0;0;0,000539;4,94E-10;0,000742;0,000174;0;0;0;0;0
4b845fc5-af4d-47b0-b47d-526bf87be262;00.00.008;Isolierprofil - Ensinger GmbH - insulbar TECATHERM 66 GF RE;'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile';'EN 15804';specific dataset;1;kg;240dd5c6-1b24-4417-9a5b-3c8f30db5e65;Isolierprofil - Ensinger GmbH - insulbar TECATHERM 66 GF RE;;;1320;;;;;C4;1,57;4,16E-14;0,000131;0,00182;0,000559;4,26E-08;0,882;0,00604;0;0,00604;1,65;-1,57;0,0783;0;0;0;0,00431;2,68E-09;0,21;0,0000306;0;0;0;2,87;5,13
