UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul; A1-A3 existing; C3 existing; C4 existing; D existing
1e86515c-3d07-4c59-8f81-84cc5fe0fca7;00.02.000;Massivholzparkett (Durchschnitt DE);Holz / Holzböden / Parkett;representative dataset;1;m3;adc9413c-c2c7-4480-9c4c-0d24dfec7698;Massivholzparkett;;11,71;665,34;;;;;A1;true;true;false;false
b6f81ab5-4055-4597-afae-b1462dcfc128;00.02.000;Konstruktionsvollholz (Durchschnitt DE);Holz / Vollholz / Konstruktionsvollholz;representative dataset;1;m3;fd9c9879-15fb-4cf2-8e27-d2eabe5e822a;KVH (Durchschnitt DE);;;492,92;;;;;A1;true;true;false;false
76c249ab-1481-4af8-9e98-39c3073eda6f;00.02.000;Nadelschnittholz - getrocknet (Durchschnitt DE);Holz / Vollholz / Bau-Schnittholz;representative dataset;1;m3;e705b3e6-f258-4f52-9d8a-31a94aa89ba6;Nadelschnittholz - kammergetrocknet (Durchschnitt DE);;;484,51;;;;;A1;true;true;false;false
2103d7e9-529e-45da-8549-892598dba5f3;00.02.000;Hobelware (Durchschnitt DE);Holz / Vollholz / Bau-Schnittholz;representative dataset;1;m3;04a151ab-7fdc-4dbc-aa8f-7add114789fa;Hobelware (Durchschnitt DE);;;485,31;;;;;A1;true;true;false;false
65088842-af32-46a8-819d-b92901c9e91e;00.02.000;Brettschichtholz - Standardformen (Durchschnitt DE);Holz / Vollholz / Brettschichtholz (BSH);representative dataset;1;m3;1465fdf2-c098-4607-ba32-4fdad5b8f27a;Brettschichtholz (standard);;;507,11;;;;;A1;true;true;false;false
6e578da4-f52f-440c-87b9-a4ba2344b426;00.02.000;Hochdichte Faserplatte (Durchschnitt DE);Holz / Holzwerkstoffe / Holzfaserplatten;representative dataset;1;m3;489c5610-fe77-451b-a82e-daba698ef22b;HDF (849,9 kg/m³);;;849,92;;;;;A1;true;true;false;false
d0423f9f-f627-4594-bc7c-9452af7c2462;00.02.000;Röhrenspanplatte (Durchschnitt DE);Holz / Holzwerkstoffe / Spanplatten;representative dataset;1;m3;6360d51c-ffbe-4bc0-bc7f-e75384845591;Röhrenspanplatte;;;272;;;;;A1;true;true;false;false
07fe8f43-6a63-4d93-aec0-811d46447953;00.02.000;Brettschichtholz - Sonderformen (Durchschnitt DE);Holz / Vollholz / Brettschichtholz (BSH);representative dataset;1;m3;995eb782-6e79-49c4-84bb-8e0821c366e9;Brettschichtholz (Sonderform);;;508,43;;;;;A1;true;true;false;false
e5141109-efd6-4fbc-a850-53a48ad30f18;00.02.000;Mitteldichte Faserplatte (Durchschnitt DE);Holz / Holzwerkstoffe / Holzfaserplatten;representative dataset;1;m3;db80b824-b32d-439d-a020-da031f802805;MDF (737,5 kg/m³);;;737,5;;;;;A1;true;true;false;false
66a72f39-96b7-4f38-ae36-0bb1fc862cbe;00.02.000;Mehrschichtparkett (Durchschnitt DE);Holz / Holzböden / Parkett;representative dataset;1;m3;97633732-0804-4c45-93ec-5bc3b49086a0;Mehrschichtparkett;;8,88;667,67;;;;;A1;true;true;false;false
85c97417-a0fa-478e-b6e1-e26b097f78a3;00.00.009;Garagensectionaltor-Teckentrup-Stahl;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;ba2482d7-95dd-401d-8fd6-e4b62760ee96;Tor - Teckentrup GmbH & Co. KG - Garagensektionaltor;;10,9;;;;;;A1-A3;true;false;false;false
2708d43f-7df7-4474-afae-cc86af429b4f;00.00.008;Decke - HT Laborẋ⦊횥뗧↞ GmbH - Decke für Hygienebereiche;Komposite / Systembauteile / Decken;specific dataset;1;qm;d93f7eff-b7ac-464f-a52e-28b5472699f8;Decke - HT Laborẋ⦊횥뗧↞ GmbH - Decke für Hygienebereiche;;8;;;;;;A1-A3;true;false;false;false
f92dc986-1f9a-42e2-9dbb-3abc2499a1d1;00.00.010;Bodensystem - HT Laborẋ⦊횥뗧↞ GmbH - Nasszellen-Boden;Komposite / Systembauteile / Decken;specific dataset;1;qm;92611431-e2ca-4df1-9cf9-f1281f0598df;Bodensystem - HT Laborẋ⦊횥뗧↞ GmbH - Nasszellen-Boden;;45;;;;;;A1-A3;true;false;false;false
d44f6388-8e62-4969-8e54-49a3a173f395;00.00.011;Wandsystem - HT Laborẋ⦊횥뗧↞ GmbH - Stahlblech-Paneelwand;Komposite / Systembauteile / Innenwände;specific dataset;1;qm;41851fb7-4951-4e9f-bbbc-a2f44e4be50b;Wandsystem - HT Laborẋ⦊횥뗧↞ GmbH - Stahlblech-Paneelwand;;23;;;;;;A1-A3;true;false;false;false
f696ab8a-9222-42d3-96c9-02da1c8694bc;00.00.011;Wandsystem - HT Laborẋ⦊횥뗧↞ GmbH - Glas-Paneelwand;Komposite / Systembauteile / Innenwände;specific dataset;1;qm;73ca99be-135f-4ce1-b54b-35934721ecd8;Wandsystem - HT Laborẋ⦊횥뗧↞ GmbH - Glas-Paneelwand;;38;;;;;;A1-A3;true;false;false;false
f5cc97d5-95a4-4649-954f-6345b53f454a;00.00.010;Wandsystem - HT Laborẋ⦊횥뗧↞ GmbH - Fliesen-Paneelwand;Komposite / Systembauteile / Innenwände;specific dataset;1;qm;e9bf9118-9046-4f3e-b258-57f7a614d3e5;Wandsystem - HT Laborẋ⦊횥뗧↞ GmbH - Fliesen-Paneelwand;;31;;;;;;A1-A3;true;false;false;false
9ecca09c-82f3-4828-8830-20f9b14be069;00.00.010;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT Profilbauglas, veredelt;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;551f0b65-be98-449b-8e73-41269f0e0d28;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT Profilbauglas, veredelt;;25,5;2500;0,007;;;;A1-A3;true;true;true;true
289174c0-bf03-46cf-a4b0-80919308f3b3;00.00.009;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - Ornament-, Solar- und Drahtglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;167e4ca4-4603-4934-81a0-b5523b66b7d4;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - Ornament-, Solar- und Drahtglas;;15;2500;0,006;;;;A1-A3;true;true;true;true
4fd05875-d77f-410f-af7d-30e5e74a8464;00.00.009;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT Basisprofilbauglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;m3;d11504b2-cb93-4085-9708-c347353ba2b6;Gussglas - Glasfabrik Lamberts GmbH & Co. KG - LINIT Basisprofilbauglas;;25,5;2500;0,007;;;;A1-A3;true;true;true;true
353f77b3-e4cf-4f57-96d6-36eb34b567ff;00.09.012;Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 3-fach Aufbau;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;m3;617d0d6a-97dd-4af4-b3fe-e8cd7f731f99;Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 3-fach Aufbau;;30,15;;0,036;;;;A1-A3;true;true;false;false
132b40bc-5e25-4b1c-983c-3306caf74415;00.09.010;Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 2-fach Aufbau;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;m3;bf0d959b-eeb6-40a1-9504-66eafb54604b;Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 2-fach Aufbau;;20,13;;0,024;;;;A1-A3;true;true;false;false
880bb3c3-5eb9-431c-afe6-f4ae4c465ece;00.03.012;Glas - Bundesverband Flachglas e.V. - Verbundsicherheitsglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;m3;8dc27d3e-aec5-4436-82a1-f4f23f8b7c34;Glas - Bundesverband Flachglas e.V. - Verbundsicherheitsglas;;15,3;2500;0,006;;;;A1-A3;true;true;false;false
dc96eace-0094-4440-9331-f72fb9430656;00.04.011;Glas - Bundesverband Flachglas e.V. - Flachglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;m3;faebe654-c465-4c8f-af75-538879252f24;Glas - Bundesverband Flachglas e.V. - Flachglas;;10;2500;0,004;;;;A1-A3;true;true;false;false
f7384d7c-90ba-4ec7-ab80-f9b1b79fd0eb;00.02.011;Glas - Bundesverband Flachglas e.V. - Einscheibensicherheitsglas;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;m3;286e74f5-f4c8-4c14-91c1-9b3e0d7c927f;Glas - Bundesverband Flachglas e.V. - Einscheibensicherheitsglas;;15;2500;0,006;;;;A1-A3;true;true;false;false
14cac35f-a23d-44cd-a1f3-d86bc1d806d5;00.00.005;Tür - HT Laborẋ⦊횥뗧↞ GmbH - Schiebetür;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;m3;bc0c1d14-fe86-4924-82e3-f74ed9ad4860;Tür - HT Laborẋ⦊횥뗧↞ GmbH - Schiebetür;;117;;0,04;;;;A1-A3;true;false;false;false
3e844136-06e8-4e9f-ba0c-7fc4ec7ee901;00.05.008;Trockenschüttung - Cemwood GmbH - Ausgleichschüttung;Mineralische Baustoffe / Zuschläge / Trockenschüttung;specific dataset;1;m3;b7032256-efe1-4ffe-b462-e49c43983ab9;Trockenschüttung - Cemwood GmbH - Ausgleichschüttung;;;320;;;;;A1-A3;true;false;false;false
0836552d-9796-47b6-b33b-12ec55050926;00.00.003;Rahmenprofile für Türen - HUECK System GmbH & Co. KG - Lava;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;specific dataset;1;m;2d79964d-b757-47be-835b-b85773156bc7;Rahmenprofile für Türen - HUECK System GmbH & Co. KG - Lava;;;;;;4,63;;A1-A3;true;true;true;false
c2f10adc-56b3-4fff-9a33-6134e7646740;00.00.003;Rahmenprofile für Fenster und Türen - HUECK System GmbH & Co. KG - WS/DS 090;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;specific dataset;1;m;288389f9-98f0-4ee5-85c3-4abfad0cdd25;Rahmenprofile für Fenster und Türen - HUECK System GmbH & Co. KG - WS/DS 090;;;;;;3,15;;A1-A3;true;true;true;false
b5db085c-fb09-4571-ae2b-594e2fc22baa;00.00.005;Rahmenprofile für Fenster und Türen - HUECK System GmbH & Co. KG - WS/DS 075;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;specific dataset;1;m;8e242833-ae28-41c3-b29a-c226b6070622;Rahmenprofile für Fenster und Türen - HUECK System GmbH & Co. KG - WS/DS 075;;;;;;3,13;;A1-A3;true;true;true;false
9ae099db-6bd6-42ba-892f-f1e8cfb507ed;00.00.003;Rahmenprofile für Fenster - HUECK System GmbH & Co. KG - Volato;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;specific dataset;1;m;c6c089d0-5e17-44ff-ab09-7e5b6ca462f8;Rahmenprofile für Fenster - HUECK System GmbH & Co. KG - Volato;;;;;;3,25;;A1-A3;true;true;true;false
e0ddceb1-806c-425b-b8fc-62a62bc5bc17;00.00.005;Tür - HT Laborẋ⦊횥뗧↞ GmbH - Drehtür;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;m3;5340af82-c0af-44d1-b609-99f27dfc1f3d;Tür - HT Laborẋ⦊횥뗧↞ GmbH - Drehtür;;101;;0,04;;;;A1-A3;true;false;false;false
1d8ac430-ac11-4bc9-b302-e2278a9ef6f0;00.01.000;Holzfaserdämmstoffe im Trockenverfahren 110-200 kg/m³;Dämmstoffe / Holzfasern / Holzfaserdämmplatte;specific dataset;1;m3;fbe3a36a-0a2c-d728-54c6-b45e5e00dc99;Weichfaserplatte 200 kg/m³, pro m³;;;200;;;;0,005;A1-A3;true;false;false;false
c83d501f-d07f-4434-9d5c-862a7e8a3026;00.01.000;Aluminiumprofil beschichtet;Metalle / Aluminium / Aluminiumprofil;average dataset;1;m3;7c0c3025-2dab-ff28-9374-e6a63c971550;Aluminiumprofil pulverbeschichtet;;;2700;;;;;A1-A3;true;true;false;true
c23b2987-776d-4d55-91c7-5f2a0f2c50f1;00.01.000;Aluminiumprofil anodisiert;Metalle / Aluminium / Aluminiumprofil;average dataset;1;m3;a4b1c6f9-b589-384d-8dc4-dc53ebacb559;Aluminiumprofil eloxiert;;;2700;;;;;A1-A3;true;true;false;true
10d750fe-bfb7-46fc-9a4a-a9b968fe1f4e;00.01.000;Aluminiumprofil pressblank;Metalle / Aluminium / Aluminiumprofil;average dataset;1;m3;4f403f09-b064-cfcf-e1fc-069ed85d4714;Aluminiumprofil pressblank;;;2700;;;;;A1-A3;true;true;false;true
d3dbba95-2921-4fa5-9b20-32f37c6c0793;00.01.000;binderholz Brettschichtholz BSH;Holz / Vollholz / Brettschichtholz (BSH);specific dataset;1;m3;47247009-ee61-4ab8-a912-dba5eb366468;1 m³ binderholz Brettschichtholz BSH;;;459,2;;;;0,0021777;A1;true;false;false;false
afef8f9a-e598-41b8-8e90-33e7352c25a8;00.01.000;CLIMAFLEX® SPIRAL made of NMC NATUREFOAM®;Dämmstoffe / Polyethylen / Schaum;average dataset;1;m3;588bc1e0-9d15-48dc-03c0-2814249458c4;CLIMAFLEX®SPIRAL made of NMC NATUREFOAM®;;;30;;;;;A1-A3;true;false;false;false
ab6a665e-1846-4ef0-88a8-8f4b2924f56a;00.02.000;CLIMAFLEX® aus NMC NATUREFOAM®;Dämmstoffe / Polyethylen / Schaum;average dataset;1;m3;c70cf5d7-28f9-3673-c385-4f88a144831f;CLIMAFLEX® /M3;;;28;;;;;A1-A3;true;false;false;false
a564fa56-4723-4123-bbbd-2a8780c8c899;00.03.000;CLIMAFLEX® STABIL / EXENTROFLEX® COMPACT aus NMC NATUREFOAM®;Dämmstoffe / Polyethylen / Schaum;average dataset;1;m3;bf874af3-1581-5f27-8651-6af6d424608f;CLIMAFLEX® STABIL / EXZENTROFLEX® COMPACT aus NMC NATUREFOAM®/M³;;;30,8;;;;;A1-A3;true;false;false;false
e98074e5-837f-4ece-a1ba-b215f53fd56a;00.03.000;Mauermörtel-Leichtmauermörtel;Mineralische Baustoffe / Mörtel und Beton / Mauermörtel;average dataset;1;m3;83489d17-6cfb-8bd0-ab91-301deaaaeccf;1 kg Mauermörtel-Leichtmörtel;;;1000;;;;;A1-A3;true;false;false;false
f2015a7f-ec37-4b46-86cf-e2781062b2d3;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Vollstein schwer -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;64654e6e-57cf-0932-6366-dfe2cab43da8;Leichtbetonmauerstein (Vollstein schwer);;;1,8;;;;0,00055;A1-A3;true;false;false;false
83be43f7-6ab2-4b99-b7b3-b856501e9221;00.03.000;Rohe und beschichtete MDF und HDF Holzfaserplatten;Holz / Holzwerkstoffe / Holzfaserplatten;average dataset;1;m3;03fffd9b-4dc4-aa0a-83d4-2682bf8c3573;MDF und HDF Platte, Roh und beschichtet;;;810;;;;0,00123;A1-A3;true;true;false;true
f8e6de9b-b746-4220-b9fb-044459aefc3b;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Vollblock leicht -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;dcb73bde-10a3-13ef-d448-25c83a3a0ad7;Leichtbetonmauerstein Vbl leicht;;;450;;;;0,00222;A1-A3;true;false;false;false
56378ea4-9a50-42cb-b035-e8abd153c6c2;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;a302457f-40e8-d64b-e139-321b49ebce4b;Leichtbetonmauerstein Hbl;;;800;;;;0,00125;A1-A3;true;false;false;false
c8d19b6f-e0e7-422d-b704-ff44770df984;00.02.000;Großformatige Elemente aus Leichtbeton;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;e8e83bbb-5493-5d4e-1a16-f3a9012befbf;Großformatige Elemente aus Leichtbeton;;;900;;;;0,00111;A1-A3;true;false;false;false
cf3faea0-6528-4618-9a57-14b95bbefa92;00.03.000;Dämmplatte mit Neopor® Plus BMB;Dämmstoffe / Expandiertes Polystyrol (EPS) / EPS grau;specific dataset;1;m3;b7a5d200-825d-fc5c-a441-b8a9ff57713d;Neopor® Plus BMB Platte;;;15;;;;0,067;A1-A3;true;false;false;false
cd8eedda-6de4-4249-9c1f-55f88231fe9c;00.01.000;STEICO LVL;Holz / Holzwerkstoffe / Laminated Veneer Lumber (LVL);specific dataset;1;m3;52fc41b9-4c1e-9317-b21c-e88024299162;1 m³ STEICO LVL;;;550;;;;0,00181;A1;true;false;false;false
